,0
0,0.9019784172661871
1,0.9069981583793738
2,0.9332697807435653
3,0.9282385834109972
4,0.9401869158878504
5,0.9194232400339271
6,0.9157303370786517
7,0.8897196261682243
8,0.9219427580225499
9,0.9226618705035972
10,0.9044265593561368
11,0.9417562724014337
12,0.9142599277978339
13,0.9553023663453112
14,0.9260299625468165
15,0.9391602399314481
16,0.9446962828649139
17,0.9345549738219895
18,0.9255605381165919
19,0.8970727101038716
20,0.9242569511025887
21,0.946969696969697
22,0.9196078431372549
23,0.8848547717842323
24,0.9208006962576153
25,0.9225422045680238
26,0.9067164179104478
27,0.9382608695652174
28,0.9105461393596986
29,0.9275491949910555
30,0.9403973509933775
31,0.9100478468899521
32,0.9554140127388535
33,0.9207161125319693
34,0.9175925925925926
35,0.9265734265734266
36,0.8949308755760369
37,0.924908424908425
38,0.9338768115942029
39,0.9360936093609361
40,0.9133858267716536
41,0.9059165858389913
42,0.9165029469548134
43,0.9565595134665508
44,0.8852295409181636
45,0.9347234814143246
46,0.934199837530463
47,0.9042357274401474
48,0.9152380952380952
49,0.9066147859922179
50,0.9358752166377816
51,0.9115577889447236
52,0.9218213058419243
53,0.9090081892629663
54,0.8999064546304958
55,0.9276018099547512
56,0.9117117117117117
57,0.9345711759504863
58,0.9089253187613844
59,0.9375565610859729
60,0.9185606060606061
61,0.9382303839732888
62,0.9462738301559792
63,0.9275862068965517
64,0.9128856624319419
65,0.8976303317535546
66,0.9113545816733067
67,0.8723792160437557
68,0.918091809180918
69,0.9046711153479504
70,0.8862559241706162
71,0.9492619926199262
72,0.9350982066609735
73,0.9233644859813084
74,0.8952205882352942
75,0.9569120287253142
76,0.927536231884058
77,0.9144434222631095
78,0.9314946619217082
79,0.9300265721877768
80,0.9295499021526419
81,0.9371069182389937
82,0.9174397031539888
83,0.907981220657277
84,0.9199648197009674
85,0.9069097888675623
86,0.9022346368715084
87,0.9024839006439742
88,0.9353327085285849
89,0.9256505576208178
90,0.9326375711574952
91,0.8941605839416058
92,0.9241842610364683
93,0.9400164338537387
94,0.9232954545454546
95,0.9330434782608695
96,0.9154518950437318
97,0.9434290687554395
98,0.9240986717267552
99,0.9093406593406593
100,0.9297629499561019
101,0.9409722222222222
102,0.9429752066115702
103,0.9167464114832536
104,0.9164265129682997
105,0.9337511190689346
106,0.8970448045757865
107,0.9183477425552353
108,0.8960538979788258
109,0.9078212290502793
110,0.9097815764482431
111,0.935513169845595
112,0.9165120593692022
113,0.888030888030888
114,0.909660107334526
115,0.9367965367965368
116,0.9342105263157895
117,0.9200367647058824
118,0.8993476234855545
119,0.9448685326547922
120,0.8839779005524862
121,0.919602529358627
122,0.9206492335437331
123,0.9209783631232361
124,0.9215851602023609
125,0.9036885245901639
126,0.899402390438247
127,0.9146341463414634
128,0.9214354995150339
129,0.9305164319248826
130,0.9307201458523245
131,0.9484536082474226
132,0.9163568773234201
133,0.8849472674976031
134,0.902020202020202
135,0.9447047797563262
136,0.9448961156278229
137,0.888354186717998
