,0
0,0.9410919540229885
1,0.8807212205270458
2,0.9089805825242718
3,0.8181818181818182
4,0.7434402332361516
5,0.8234375
6,0.8582677165354331
7,0.8813291139240507
8,0.9104477611940298
9,0.8978779840848806
10,0.8943758573388203
11,0.7287234042553191
12,0.8901408450704226
13,0.8620689655172413
14,0.8664688427299704
15,0.8937784522003035
16,0.9033457249070632
17,0.8693759071117562
18,0.8847736625514403
19,0.9073482428115016
20,0.8536585365853658
21,0.8964539007092198
22,0.8439597315436241
23,0.8948220064724919
24,0.8479338842975207
25,0.8914956011730205
26,0.8852223816355811
27,0.8669871794871795
28,0.7614533965244866
29,0.8970099667774086
30,0.8270440251572327
31,0.8949704142011834
32,0.875
33,0.8451127819548873
34,0.8256624825662483
35,0.8384879725085911
36,0.851063829787234
37,0.8407079646017699
38,0.8644859813084113
39,0.8944591029023746
40,0.9004207573632539
41,0.8522012578616353
42,0.8525547445255475
43,0.8970814132104454
44,0.8778220451527224
45,0.9261363636363636
46,0.9052631578947369
47,0.8379629629629629
48,0.8682476943346509
49,0.9163237311385459
50,0.8846153846153846
51,0.7475728155339806
52,0.8191823899371069
53,0.9308823529411765
54,0.8587731811697575
55,0.9278481012658227
56,0.8467374810318664
57,0.948016415868673
58,0.9231905465288035
59,0.8874269005847953
60,0.9053497942386831
61,0.8926905132192846
62,0.8635634028892456
63,0.8662704309063893
64,0.9343575418994413
65,0.9076923076923077
66,0.862371888726208
67,0.8736176935229067
68,0.8492063492063492
69,0.8550074738415545
70,0.9265060240963855
71,0.779050736497545
72,0.8453292496171516
73,0.9132867132867133
74,0.8711111111111111
75,0.8790087463556852
76,0.8667664670658682
77,0.9191616766467066
78,0.8387096774193549
79,0.8495575221238938
80,0.8868501529051988
81,0.8638968481375359
82,0.8950437317784257
83,0.8600311041990669
84,0.887434554973822
85,0.8678678678678678
86,0.8538461538461538
87,0.8987688098495212
88,0.8323615160349854
89,0.9235294117647059
90,0.9031339031339032
91,0.8662873399715505
92,0.8407079646017699
93,0.9307065217391305
94,0.835016835016835
95,0.892128279883382
96,0.8441558441558441
97,0.9188405797101449
98,0.8764204545454546
99,0.909933774834437
100,0.9276485788113695
101,0.8725212464589235
102,0.925414364640884
103,0.9024064171122995
104,0.8466076696165191
105,0.8685258964143426
106,0.9038759689922481
107,0.919605077574048
108,0.8333333333333334
109,0.8962962962962963
110,0.8689075630252101
111,0.8896746817538896
112,0.8941548183254344
113,0.8674033149171271
114,0.8988269794721407
115,0.9262187088274044
116,0.9463350785340314
117,0.8871224165341812
118,0.925974025974026
119,0.9046997389033943
120,0.905688622754491
121,0.8683068017366136
122,0.8929110105580694
123,0.9260869565217391
124,0.8716119828815977
125,0.9072463768115943
126,0.8714733542319749
127,0.9150943396226415
128,0.9314685314685315
129,0.8854024556616644
130,0.8692307692307693
131,0.8172920065252854
132,0.8878748370273793
133,0.8104956268221575
134,0.8942857142857142
135,0.896457765667575
136,0.8445121951219512
137,0.8787878787878788
138,0.9299552906110283
139,0.9290012033694344
140,0.9233576642335767
141,0.9014778325123153
142,0.8276923076923077
143,0.9120734908136483
144,0.9013157894736842
145,0.8987341772151899
146,0.7950963222416813
147,0.8613728129205922
148,0.8575712143928036
149,0.8695652173913043
150,0.7735849056603774
151,0.9145038167938931
152,0.820097244732577
153,0.919205298013245
154,0.7791519434628975
155,0.8896952104499274
156,0.9085365853658537
157,0.8363095238095238
158,0.8212209302325582
159,0.8821752265861027
160,0.8890510948905109
161,0.8861538461538462
162,0.9037900874635568
163,0.9202797202797203
164,0.9125964010282777
165,0.888130968622101
166,0.9161528976572133
167,0.9218543046357616
168,0.8651362984218077
169,0.9374130737134909
170,0.9029126213592233
171,0.9010840108401084
172,0.9040902679830748
173,0.9050991501416431
174,0.8717557251908397
175,0.9018232819074333
176,0.7862481315396114
177,0.8783382789317508
178,0.8993993993993994
179,0.8683001531393568
180,0.8403100775193798
181,0.8888888888888888
182,0.923784494086728
183,0.8166939443535188
184,0.8243451463790447
185,0.9455511288180611
186,0.7723704866562009
187,0.8666666666666667
188,0.8868458274398868
189,0.910958904109589
190,0.9174174174174174
191,0.912
192,0.867175572519084
193,0.8921417565485362
194,0.9302013422818792
195,0.8788282290279628
196,0.9008379888268156
197,0.8655352480417755
198,0.8382608695652174
199,0.8693259972489684
200,0.8527696793002916
201,0.9361702127659575
202,0.8625180897250362
