,0.7,0.4,0.1
43,0.888,0.9426644182124789,0.9557026476578412
44,0.9019886363636364,0.9547826086956521,0.9677744209466264
45,0.9026442307692307,0.9544962080173348,0.9653767820773931
46,0.8905817174515236,0.952112676056338,0.9657639243740419
47,0.8904109589041096,0.9575656058068118,0.9586734693877551
48,0.9200542005420054,0.9421901056142301,0.9560327198364008
49,0.8235294117647058,0.9504322766570605,0.9599594526102382
50,0.8461538461538461,0.9519821328866555,0.9528985507246377
51,0.9457917261055635,0.9551495016611296,0.9612442631310556
52,0.843939393939394,0.964804469273743,0.9587576374745418
53,0.872992700729927,0.9544950055493896,0.9658685685175752
54,0.8631123919308358,0.9567690557451649,0.958120531154239
55,0.8887218045112782,0.9518072289156626,0.9687018984094408
56,0.9057971014492754,0.9605263157894737,0.9643039265680775
57,0.913375796178344,0.9591013824884793,0.9608142493638677
58,0.9196428571428571,0.9647473560517039,0.9715762273901809
59,0.9233766233766234,0.9493261455525607,0.9674631418403661
60,0.8877086494688923,0.949528563505269,0.9604261796042618
61,0.8826979472140762,0.952193475815523,0.9610126582278481
62,0.9313471502590673,0.9591836734693877,0.9647779479326187
63,0.8234421364985163,0.9535655058043118,0.9587841318907779
64,0.8742603550295858,0.9541942604856513,0.9636642784032753
65,0.8591549295774648,0.9575892857142857,0.9659442724458205
66,0.9039881831610044,0.9589657110736369,0.9607843137254902
67,0.8764880952380952,0.9539656128674432,0.9655349794238683
68,0.8487261146496815,0.9603305785123967,0.9674631418403661
69,0.8571428571428571,0.9571183533447685,0.9557752341311134
70,0.896969696969697,0.955316742081448,0.9638676844783715
71,0.9182630906768838,0.9553264604810997,0.9718670076726342
72,0.8953662182361734,0.9568267674042094,0.9571865443425076
73,0.8381877022653722,0.9471264367816092,0.9673968415690269
74,0.8772455089820359,0.9650704225352112,0.9634961439588688
75,0.8935185185185185,0.9543175487465181,0.9548223350253807
76,0.8988015978695073,0.9535008017103154,0.9575881451200817
77,0.8643815201192251,0.9554813578185866,0.9645972293483838
78,0.8579017264276229,0.9639175257731959,0.9660319094184251
79,0.8716216216216216,0.9629213483146067,0.9643595041322314
80,0.8972691807542262,0.9620535714285714,0.9698387935517421
81,0.9592430858806404,0.9582637729549248,0.954312114989733
82,0.9040404040404041,0.9520821448944666,0.9696176008381352
83,0.847953216374269,0.9499424626006905,0.9703020993343574
84,0.9238227146814404,0.965915338097856,0.9642126789366053
85,0.8692307692307693,0.9616252821670429,0.9670886075949368
86,0.9158415841584159,0.9599548787366047,0.9564325986673501
87,0.8944954128440367,0.9580022701475596,0.9638055842812823
88,0.9185750636132316,0.953012714206744,0.967725668179526
89,0.8507223113964687,0.9635949943117179,0.9718093285494618
90,0.8885672937771346,0.9636048526863085,0.9658511722731906
91,0.8802083333333334,0.9597540525433202,0.9579002079002079
92,0.9027397260273973,0.9593220338983051,0.9619482496194824
93,0.8039513677811551,0.9546979865771812,0.9690721649484536
94,0.9046941678520626,0.9627984453081622,0.9624292331446217
95,0.908843537414966,0.9621802002224694,0.9671626475115443
96,0.9025787965616046,0.9641841955656623,0.9606339468302658
97,0.9266450916936354,0.9556706966033391,0.9590163934426229
98,0.8833087149187593,0.9546472564389697,0.961577868852459
99,0.8826979472140762,0.9538888888888889,0.9675620881905728
100,0.8656716417910447,0.9487612612612613,0.9640625
101,0.8647540983606558,0.9485170677112479,0.9589322381930184
102,0.9136868064118372,0.9650655021834061,0.9607343192248853
103,0.8930722891566265,0.9640247329960652,0.9560551865099642
104,0.8355481727574751,0.9540675152185943,0.9615584415584416
105,0.8820960698689956,0.9524849808847624,0.969807391983342
106,0.8792613636363636,0.9649717514124294,0.966321243523316
107,0.9217638691322901,0.9573643410852714,0.9657676348547718
108,0.8702064896755162,0.947752808988764,0.9514963880288958
109,0.9125766871165644,0.9549295774647887,0.9659033078880407
110,0.7893030794165316,0.9544943820224719,0.970873786407767
111,0.8828828828828829,0.9560867148415787,0.965482233502538
112,0.9422110552763819,0.957351290684624,0.9640657084188912
113,0.8123076923076923,0.9419206440483037,0.9630579784504875
114,0.8993006993006993,0.9601820250284414,0.9663779928680591
115,0.9050359712230216,0.9589657110736369,0.9694811800610377
116,0.8710743801652893,0.9583104772353264,0.969758064516129
117,0.8407079646017699,0.949685534591195,0.961870869344179
118,0.8536231884057971,0.9519821328866555,0.9666666666666667
119,0.9107142857142857,0.9611486486486487,0.9615384615384616
120,0.8965071151358344,0.9606025492468134,0.9544979079497908
121,0.8772663877266388,0.9492795389048991,0.9661538461538461
122,0.9248554913294798,0.9493813273340832,0.9530851606323304
123,0.8871428571428571,0.9593450028232637,0.9691139240506329
124,0.8786407766990292,0.9597989949748744,0.9636270491803278
125,0.8848167539267016,0.9593220338983051,0.9678391959798995
126,0.8160136286201022,0.958980044345898,0.9646286003031834
127,0.8807069219440353,0.9604677060133631,0.9653388515261252
128,0.9039242219215156,0.9627363737486095,0.9639874739039666
129,0.8281481481481482,0.963984243106359,0.966802860061287
130,0.9367245657568238,0.9501385041551247,0.9582463465553236
131,0.8826025459688827,0.9485294117647058,0.9634888438133874
132,0.9352941176470588,0.9504837791690381,0.9657142857142857
133,0.9028871391076115,0.9498861047835991,0.9553388090349076
134,0.7874125874125875,0.9632516703786191,0.968829841594277
135,0.8913362701908958,0.966647823629169,0.9656938044034818
136,0.8056951423785594,0.9597989949748744,0.966024340770791
137,0.8386206896551724,0.9536768963520555,0.9699948266942576
138,0.9134078212290503,0.9530277306168647,0.9651282051282051
139,0.907859078590786,0.9643652561247216,0.9594039054470709
140,0.9257221458046767,0.9605116796440489,0.9635258358662614
141,0.8618524332810047,0.9605695509309967,0.9653591441670912
142,0.8958630527817404,0.9511924570160843,0.9698209718670077
143,0.8975903614457831,0.945213060320974,0.962409886714727
144,0.8945260347129506,0.9632925472747497,0.963076923076923
145,0.8789808917197452,0.9538632573652029,0.9699439633214467
146,0.8776119402985074,0.9570552147239264,0.9624292331446217
147,0.908029197080292,0.9628796400449944,0.9684317718940937
148,0.8600311041990669,0.9623806850084222,0.9627329192546584
149,0.8953125,0.959868059373282,0.962867457452295
150,0.8180242634315424,0.9632975719932242,0.9656410256410256
151,0.8972503617945007,0.961453744493392,0.9631147540983607
152,0.865040650406504,0.9630471859010802,0.959349593495935
153,0.8791946308724832,0.9467488789237668,0.9639546858908342
154,0.8864795918367347,0.9527732015376167,0.9632465543644717
155,0.8398692810457516,0.9386160714285714,0.9658163265306122
156,0.875,0.9514237855946399,0.9656739020696617
157,0.8561736770691994,0.9558991981672395,0.9682539682539683
158,0.8798751950078003,0.9516397998888271,0.9632465543644717
159,0.8340425531914893,0.9628995433789954,0.9685729005667182
160,0.8776758409785933,0.9624439461883408,0.9643765903307888
161,0.7231833910034602,0.9614325068870524,0.9597964376590331
162,0.888622754491018,0.9546775130737943,0.9686552072800809
163,0.7776,0.9652892561983472,0.9579271421241662
164,0.892436974789916,0.9528409090909091,0.9636363636363636
165,0.8229665071770335,0.9553672316384181,0.9607448414695521
166,0.9212598425196851,0.9571269487750557,0.9630593132154006
167,0.9392764857881137,0.9610244988864143,0.966529351184346
168,0.8830128205128205,0.945067264573991,0.9650859822824388
169,0.9279279279279279,0.9561354802887285,0.9685080020650491
170,0.881159420289855,0.9562569213732004,0.9680040629761301
171,0.9473684210526315,0.9694614103275958,0.9715615305067218
172,0.9134487350199734,0.9551743220807969,0.9616161616161616
173,0.9349930843706777,0.94921875,0.9623409669211196
174,0.8898071625344353,0.957631721890277,0.9663265306122449
175,0.9138686131386862,0.9559151785714286,0.9681174089068826
176,0.9356357927786499,0.9631078814980436,0.9722365038560411
177,0.9006993006993007,0.9595343680709535,0.9696663296258847
178,0.8968363136176066,0.9517666853617499,0.9604662949822605
179,0.9232673267326733,0.9539400665926748,0.9705426356589147
180,0.9367469879518072,0.9588202559821926,0.9697900665642601
181,0.8316831683168316,0.9577543079488605,0.9611054247697032
182,0.9242636746143057,0.9599777654252363,0.9698055271238485
183,0.9433497536945813,0.954233409610984,0.9638802889576883
184,0.9156462585034013,0.9514348785871964,0.9711042311661506
185,0.907967032967033,0.9567936327458784,0.9654295882053889
186,0.8406504065040651,0.951332560834299,0.9565439672801636
187,0.926729986431479,0.9596412556053812,0.9625316455696202
188,0.8336106489184693,0.9611542730299667,0.9630940343781598
189,0.9049079754601227,0.9627363737486095,0.9525267993874426
190,0.9105571847507331,0.9534756431308156,0.9644489588623667
191,0.7652173913043478,0.9594669627984453,0.9609655880842322
192,0.9313725490196079,0.9492795389048991,0.9614989733059548
193,0.924963924963925,0.9572933998890738,0.9560551865099642
194,0.9334239130434783,0.9547461368653422,0.9678571428571429
195,0.8981958762886598,0.9531073446327684,0.9628120224146715
196,0.8701657458563536,0.9584026622296173,0.958120531154239
197,0.9188034188034188,0.9657079646017699,0.954868154158215
198,0.8878048780487805,0.9552238805970149,0.966529351184346
199,0.8821705426356589,0.9595119245701609,0.9684428349715468
200,0.8879668049792531,0.9542764927380312,0.9705274043433298
201,0.8396501457725948,0.9512877939529675,0.9675949367088608
202,0.8757575757575757,0.9559322033898305,0.95676500508647
203,0.8776077885952712,0.9560067681895094,0.9641943734015346
204,0.8165289256198347,0.964562569213732,0.9661786976274609
205,0.900593471810089,0.9566929133858267,0.9633587786259542
206,0.8981366459627329,0.953579418344519,0.9640472521828454
207,0.9197368421052632,0.9532608695652174,0.9670552458185504
208,0.8672699849170438,0.9540757749712974,0.9630390143737166
209,0.9356357927786499,0.9590163934426229,0.965605749486653
210,0.8972809667673716,0.949944382647386,0.9677093844601413
211,0.8866571018651362,0.95509977827051,0.9686552072800809
212,0.9254571026722925,0.9521640091116174,0.9577177789098319
213,0.8218390804597702,0.9474885844748858,0.9673469387755103
214,0.8838304552590267,0.9641857862339116,0.9674922600619195
215,0.7076923076923077,0.9531073446327684,0.9585677749360614
216,0.881159420289855,0.9632144878324844,0.970873786407767
217,0.9265785609397944,0.9526795895096921,0.9637014314928425
218,0.8564954682779456,0.948762233736327,0.9612202688728024
219,0.8851963746223565,0.9514348785871964,0.9633401221995926
220,0.9209039548022598,0.9580498866213152,0.9553941908713693
221,0.8980169971671388,0.9501385041551247,0.9609929078014184
222,0.882768361581921,0.9542699724517907,0.9619537275064267
223,0.8535773710482529,0.9476006618863761,0.9663265306122449
224,0.8573466476462197,0.9531772575250836,0.9635258358662614
225,0.9040880503144654,0.9613636363636363,0.9681012658227848
226,0.9359795134443022,0.9536723163841808,0.96794208893485
227,0.8673621460506706,0.9592656339644291,0.9608852290272774
228,0.8983286908077994,0.9567833698030634,0.9596273291925466
229,0.869309838472834,0.9560133630289532,0.9658685685175752
230,0.9425444596443229,0.9377067254685777,0.9673469387755103
231,0.9166666666666666,0.9627329192546584,0.9636456733230927
232,0.8852459016393442,0.952354260089686,0.9661957618567104
233,0.8573426573426574,0.9550499445061044,0.9662576687116564
234,0.9245773732119635,0.9565943238731218,0.9680577022153529
235,0.9331514324693042,0.9551991150442478,0.9688775510204082
236,0.8793103448275862,0.9583808437856328,0.9654295882053889
237,0.8633333333333333,0.9605633802816902,0.9639410868461148
238,0.9260273972602739,0.9393599101628298,0.9617542070372259
239,0.8918539325842697,0.9628783552255854,0.9643765903307888
240,0.7811594202898551,0.9423403052572075,0.961340206185567
241,0.9325,0.9554210236653825,0.9606540623403168
242,0.8830409356725146,0.9477011494252874,0.9616956077630235
243,0.8561827956989247,0.9426321709786277,0.9620779220779221
244,0.9098984771573604,0.9577940348902645,0.9659266907589055
245,0.8858773181169758,0.9496606334841629,0.9611197511664075
246,0.8641975308641975,0.9425287356321839,0.9679878048780488
247,0.8287037037037037,0.9459610027855153,0.9678571428571429
248,0.857379767827529,0.9568385650224215,0.9678756476683937
249,0.9074960127591707,0.9623406720741599,0.958961038961039
250,0.8661417322834646,0.9565695437053326,0.9630390143737166
251,0.9001490312965723,0.9615166949632145,0.9598971722365038
252,0.893455098934551,0.9570863918690006,0.9603297269448737
253,0.9191073919107392,0.9480593607305936,0.9680577022153529
254,0.8016393442622951,0.9667418263810598,0.9663561076604554
255,0.9601930036188179,0.9658564814814815,0.9633774160732451
256,0.8497267759562842,0.9503036996134733,0.9690198070086338
257,0.9022900763358779,0.9665153234960272,0.9573045267489712
258,0.8725212464589235,0.9568143578238923,0.9621020717534108
259,0.8778409090909091,0.9597048808172531,0.9638676844783715
260,0.8978583196046128,0.9603848330503678,0.9655172413793104
261,0.8538587848932676,0.9593220338983051,0.9648497198166073
262,0.8632075471698113,0.9556179775280899,0.9623128549303046
263,0.8687782805429864,0.9449801474758933,0.9649923896499238
264,0.9240162822252375,0.9589572933998891,0.9583766909469302
265,0.8998609179415855,0.9446308724832215,0.9638676844783715
266,0.9156626506024096,0.9533707865168539,0.9602215508559919
267,0.8986301369863013,0.9569716775599129,0.9694033656297807
268,0.8592297476759628,0.9526226734348562,0.9622641509433962
269,0.9256080114449213,0.9605695509309967,0.9708886618998979
270,0.8608964451313755,0.9520925110132159,0.9646878198567042
271,0.8920454545454546,0.9518005540166204,0.963973237261966
272,0.8811881188118812,0.9439147504206393,0.9620318111852232
273,0.861812778603269,0.9500850822461713,0.9588265568708183
274,0.841025641025641,0.9643850862548692,0.9622739018087856
275,0.9030390738060782,0.96875,0.967892283790782
276,0.9125,0.9525404801786711,0.9551020408163265
277,0.8680445151033387,0.9573863636363636,0.9662576687116564
278,0.9026548672566371,0.9584269662921349,0.9487312273433454
279,0.8276972624798712,0.9525462962962963,0.9710294878427315
280,0.9273504273504274,0.9576271186440678,0.9636552440290758
281,0.8259587020648967,0.9685746352413019,0.9692708333333333
282,0.8444444444444444,0.9642857142857143,0.9642492339121552
283,0.8857979502196194,0.9612756264236902,0.9577754891864058
284,0.8653576437587658,0.9582869855394883,0.9570490146538656
285,0.8581173260572987,0.9481397970687712,0.9699286442405708
286,0.943213296398892,0.9518140589569161,0.9677749360613811
287,0.8775811209439528,0.9512195121951219,0.9592152813629323
288,0.8378812199036918,0.9648326715825298,0.9645426515930113
289,0.9315726290516206,0.9588963963963963,0.9668198060234814
290,0.9108635097493036,0.9683362118595279,0.9702411493073371
291,0.8900662251655629,0.9540100953449243,0.9650744735490498
292,0.8630338733431517,0.9661387220098306,0.9625448948178553
293,0.9213483146067416,0.9558323895809739,0.9621594349142281
294,0.9234899328859061,0.9550561797752809,0.9666837519220912
295,0.8872870249017037,0.9529816513761468,0.9585253456221198
296,0.8961038961038961,0.9515859766277128,0.9690288713910761
297,0.9131075110456554,0.9605188945290468,0.9628120224146715
298,0.9142480211081794,0.9654036243822076,0.9618126272912424
299,0.9108761329305136,0.9659671015314805,0.9643765903307888
300,0.9180790960451978,0.9513299377475948,0.9627551020408164
301,0.8068350668647846,0.9578480310593456,0.9602272727272727
302,0.8599397590361446,0.9520856820744081,0.9667008196721312
303,0.9239598278335724,0.9580573951434879,0.969309462915601
304,0.902088772845953,0.9492833517089305,0.9587786259541985
305,0.8327974276527331,0.9594366197183098,0.9631499242806664
306,0.7832699619771863,0.9558985667034179,0.9593082400813835
307,0.8800539083557951,0.9608167770419426,0.9616580310880829
308,0.8827258320126783,0.9532920652785594,0.9609655880842322
309,0.9154929577464789,0.9519337016574586,0.9623128549303046
310,0.8720112517580872,0.9536199095022625,0.9575230296827022
311,0.8213689482470785,0.9677975848188615,0.9626216077828981
312,0.826580226904376,0.9560067681895094,0.9652173913043478
313,0.9256080114449213,0.9525669642857143,0.9582681272822118
314,0.9183135704874835,0.9517396184062851,0.9582258896338318
315,0.8416547788873039,0.9514563106796117,0.9745676500508647
316,0.8744650499286734,0.952894438138479,0.9672299027137736
317,0.9428191489361702,0.9615170105967652,0.9611197511664075
318,0.9330900243309003,0.9571759259259259,0.9687660010240655
319,0.9066455696202531,0.9611486486486487,0.9644879053010808
320,0.8716417910447761,0.9608177172061328,0.9590080971659919
321,0.8702490170380078,0.9523275378575434,0.9636642784032753
322,0.9310344827586207,0.9614949037372593,0.9719101123595506
323,0.8725806451612903,0.9600899381675099,0.9552238805970149
324,0.8566978193146417,0.955593029792018,0.9685404847859721
325,0.890881913303438,0.9488035614913745,0.9582689335394127
326,0.890295358649789,0.9550691244239631,0.9645790554414785
327,0.946360153256705,0.9533223503569467,0.9691675231243576
328,0.885752688172043,0.9611231101511879,0.9632885211995863
329,0.8928571428571429,0.9448275862068966,0.9609254498714653
330,0.9172320217096337,0.9501385041551247,0.9675620881905728
331,0.924791086350975,0.956068094453597,0.963345379452762
332,0.8824383164005806,0.9537407195888064,0.9658685685175752
333,0.8929577464788733,0.963963963963964,0.9702320887991928
334,0.9097222222222222,0.9528140989198408,0.9582074521651561
335,0.9145299145299145,0.9486143187066974,0.9653238143804181
336,0.8762376237623762,0.9615812917594655,0.9635606454971369
337,0.8740157480314961,0.9518137520303195,0.9658511722731906
338,0.8601626016260162,0.9542410714285714,0.959332638164755
339,0.9024,0.9621295279912184,0.9722222222222222
340,0.8424753867791842,0.964872521246459,0.960325534079349
341,0.8879310344827587,0.9605488850771869,0.9688139059304703
342,0.8865979381443299,0.9670022371364653,0.9548486403283736
343,0.8724409448818897,0.9517203107658158,0.9683026584867076
344,0.9239280774550485,0.9590347923681257,0.973305954825462
345,0.9408138101109741,0.9539965497412306,0.9638802889576883
346,0.953714981729598,0.9673974142776841,0.9659206510681587
347,0.8759342301943199,0.9518746502518187,0.9584615384615385
348,0.8755304101838756,0.9606077658975802,0.9554507337526206
349,0.8864628820960698,0.9566457501426127,0.964824120603015
350,0.9165329052969502,0.9535410764872522,0.9620445344129555
351,0.8927492447129909,0.9493528418683174,0.967330270546197
352,0.9409340659340659,0.9446640316205533,0.9696658097686375
353,0.9466145833333334,0.9512195121951219,0.9668536460989291
354,0.9037356321839081,0.9553322166387493,0.9601449275362319
355,0.9068702290076336,0.949076664801343,0.965605749486653
356,0.7924812030075188,0.9647887323943662,0.9707542329399692
357,0.8631239935587761,0.9618528610354223,0.9680412371134021
358,0.9282920469361148,0.9536026200873362,0.962678936605317
359,0.9103641456582633,0.9506522972206466,0.9631870902672718
360,0.8164983164983165,0.9661016949152542,0.9648578811369509
361,0.9079939668174962,0.9743869209809264,0.9591097308488613
362,0.8591954022988506,0.9631728045325779,0.9608763693270735
363,0.8936742934051144,0.9491428571428572,0.9624871531346352
364,0.9028400597907325,0.9517396184062851,0.9596367305751766
365,0.9397905759162304,0.9513574660633484,0.9675456389452333
366,0.9348079161816065,0.9543683917640512,0.9668198060234814
367,0.874051593323217,0.9635241301907969,0.9599391480730223
368,0.9401947148817803,0.9520624303232998,0.9620512820512821
369,0.9228687415426252,0.9579360628154795,0.9698979591836735
370,0.9417808219178082,0.9541547277936963,0.9640141915864167
371,0.894878706199461,0.9553226696083839,0.9535603715170279
372,0.905688622754491,0.9438832772166106,0.9637755102040816
373,0.8958594730238394,0.956400223588597,0.9712673165726013
374,0.9141274238227147,0.9496567505720824,0.966497461928934
375,0.9057187017001546,0.9523809523809523,0.9650205761316872
376,0.9171348314606742,0.9688013136288999,0.967425025853154
377,0.8820375335120644,0.9548954895489549,0.9628482972136223
378,0.888728323699422,0.9605411499436303,0.9626556016597511
379,0.8888888888888888,0.9584736251402918,0.9713261648745519
380,0.8819018404907976,0.9525669642857143,0.9667349027635619
381,0.9035971223021583,0.949235807860262,0.9703324808184143
382,0.922360248447205,0.9612794612794613,0.9629439011837365
383,0.9311740890688259,0.9593541202672605,0.9627329192546584
384,0.8168789808917197,0.9486745628877609,0.9658511722731906
385,0.9311740890688259,0.9567867036011081,0.9649568308786186
386,0.9025787965616046,0.9401805869074492,0.9602888086642599
387,0.9282814614343707,0.9461111111111111,0.9626216077828981
388,0.8567073170731707,0.9649321266968326,0.9619289340101523
389,0.8939873417721519,0.9629207073588134,0.9653925619834711
390,0.752542372881356,0.9570011025358324,0.9649390243902439
391,0.8997093023255814,0.9492210040392384,0.9650101419878296
392,0.8148710166919575,0.9663625997719498,0.9594594594594594
393,0.9104895104895104,0.9458987783595113,0.9645210339584389
394,0.9356110381077529,0.9459148446490219,0.9626262626262626
395,0.8968926553672316,0.9470655926352128,0.9642126789366053
396,0.8714285714285714,0.9510650546919976,0.963477366255144
397,0.8938547486033519,0.9588732394366197,0.9632695292291774
398,0.8507692307692307,0.9640651319483436,0.9652567975830816
399,0.9247311827956989,0.9610244988864143,0.9542682926829268
400,0.9286608260325406,0.9482660602615123,0.9658738366080661
401,0.8941548183254344,0.9616685456595265,0.9716932578486875
402,0.8919270833333334,0.9448123620309051,0.968511934992382
403,0.836940836940837,0.9534492428491307,0.9612603305785123
404,0.8700410396716827,0.9631078814980436,0.9649568308786186
405,0.8684627575277337,0.950974930362117,0.9616935483870968
406,0.926060606060606,0.9475806451612904,0.9565217391304348
407,0.9130434782608695,0.9594444444444444,0.9524053224155579
408,0.8627450980392157,0.956989247311828,0.9683673469387755
409,0.8333333333333334,0.9549202858713579,0.9719530851606323
410,0.8092485549132948,0.9662921348314607,0.9606540623403168
411,0.8901569186875892,0.9527293190770962,0.9653414882772681
412,0.9137931034482759,0.965688987271721,0.9618473895582329
413,0.8685446009389671,0.9524361948955916,0.9577101598762249
414,0.7268211920529801,0.9545706371191136,0.9720930232558139
415,0.8967551622418879,0.9506104328523862,0.960613810741688
416,0.8550488599348535,0.9684908789386402,0.9643039265680775
417,0.8435672514619883,0.9476108232584917,0.9625641025641025
418,0.8722397476340694,0.9498861047835991,0.9673469387755103
419,0.9090909090909091,0.9568671963677639,0.9654997463216641
420,0.9256844850065189,0.9544668587896253,0.963265306122449
421,0.8807947019867549,0.9606520517144463,0.9611253196930947
422,0.8770614692653673,0.9463687150837988,0.9694033656297807
423,0.8868894601542416,0.9563986409966025,0.962082912032356
424,0.9164345403899722,0.9609156895589056,0.9669547534316217
425,0.9195849546044098,0.9652125897294312,0.9599383667180277
426,0.9132867132867133,0.9468382764409625,0.947906026557712
427,0.8138528138528138,0.9618937644341802,0.9630958482829318
428,0.9315589353612167,0.9461581604038138,0.9597730789066529
429,0.7800687285223368,0.9532554257095158,0.9669932955131512
430,0.896969696969697,0.9626696832579186,0.9615975422427036
431,0.8867132867132868,0.9496362618914381,0.9564772145417306
432,0.8596774193548387,0.956882255389718,0.9591097308488613
433,0.8192567567567568,0.9453463203463204,0.9618556701030928
434,0.8888888888888888,0.9706546275395034,0.9634888438133874
435,0.8766404199475065,0.9564738292011019,0.9694033656297807
436,0.8954423592493298,0.9566441441441441,0.959349593495935
437,0.8639551192145862,0.9540358744394619,0.9607343192248853
438,0.9280868385345997,0.9595732734418866,0.9676923076923077
439,0.9308005427408412,0.9475783475783476,0.9613998970663922
440,0.901595744680851,0.9584969153112731,0.9635627530364372
441,0.8680057388809183,0.9495798319327731,0.9635073492143943
442,0.9027982326951399,0.9630872483221476,0.9597144314125446
443,0.875,0.9453734671125975,0.9639175257731959
444,0.875177304964539,0.9543937708565072,0.9594039054470709
445,0.9204204204204204,0.949685534591195,0.9654461062403301
446,0.8625180897250362,0.9544697390338701,0.9675759135357694
447,0.8595317725752508,0.9454038997214484,0.9665981500513875
448,0.91796875,0.9520821448944666,0.9643765903307888
449,0.8914518317503393,0.964406779661017,0.9633642930856553
450,0.8877551020408163,0.9519821328866555,0.9574358974358974
451,0.8034188034188035,0.94668911335578,0.9582697201017811
452,0.8863636363636364,0.9643665158371041,0.9601242879337131
453,0.8865979381443299,0.9516483516483516,0.968511934992382
454,0.8138138138138138,0.961926091825308,0.9595435684647303
455,0.9019033674963397,0.9518686296715742,0.9618514750762971
456,0.8937329700272479,0.9611542730299667,0.9642857142857143
457,0.9320261437908497,0.951165371809101,0.9627391742195368
458,0.8509803921568627,0.9595671981776766,0.9630579784504875
459,0.9217809867629362,0.9501400560224089,0.9615384615384616
460,0.8961988304093568,0.9511784511784511,0.9636270491803278
461,0.9236641221374046,0.9527603870233352,0.9648318042813455
462,0.9234375,0.9533592448639645,0.9661538461538461
463,0.8235294117647058,0.973816155988858,0.9529411764705882
464,0.9248554913294798,0.9441277080957811,0.9634517766497462
465,0.9181446111869032,0.9640205596801827,0.957922077922078
466,0.9324487334137516,0.9540166204986149,0.9682539682539683
467,0.8811292719167905,0.9601990049751243,0.9630010277492291
468,0.8875,0.9616901408450704,0.9632505175983437
469,0.8642149929278642,0.9570072585147962,0.9626216077828981
470,0.9314720812182741,0.9622209502003435,0.9670385395537525
471,0.9107142857142857,0.963449457452884,0.9585277345775013
472,0.8793893129770992,0.9553672316384181,0.9703324808184143
473,0.8287878787878787,0.9479283314669653,0.9723502304147466
474,0.792778649921507,0.9513422818791947,0.965270684371808
475,0.8559027777777778,0.950561797752809,0.9650924024640657
476,0.8858858858858859,0.9342481417953116,0.9636456733230927
477,0.8088467614533965,0.9611705120990434,0.969913309535951
478,0.8473520249221184,0.9635650224215246,0.9728483606557377
479,0.9071895424836601,0.9597277368122519,0.9647779479326187
480,0.833578792341679,0.9575656058068118,0.9585677749360614
481,0.8463768115942029,0.9611542730299667,0.9712411705348133
482,0.8350877192982457,0.9464387464387465,0.9588541666666667
483,0.8979020979020979,0.9588963963963963,0.9742798353909465
484,0.8099688473520249,0.9610538373424972,0.9614989733059548
485,0.875605815831987,0.9567901234567902,0.966412213740458
486,0.9398084815321477,0.9483352468427095,0.9645244215938303
487,0.845108695652174,0.9536312849162011,0.9588112617309698
488,0.8456973293768546,0.9540034071550255,0.9610793980280228
