,0.100000,0.150000,0.200000,0.250000,0.300000,0.350000,0.400000,0.450000,0.500000,0.550000,0.600000,0.650000,0.700000,0.750000,0.800000,0.850000
0,0.9469453376205788,0.9487603305785124,0.9506688963210702,0.950210970464135,0.9582963620230701,0.967391304347826,0.9733079122974261,0.9711340206185567,0.9644970414201184,0.9521276595744681,0.9124797406807131,0.9134615384615384,0.9177215189873418,0.6666666666666666,0.7,0.6883116883116883
