symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
IRS2	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.2787750000000003	No data	-0.776620129193582	-0.9010004764528375	0	No data	No data	0	0.5	-1
ARX	0.030490338011487896	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25077145401479367	No data	0	0	0	0	0	0.8042700000000004	No data	-0.6397166076265889	-0.9225390365860875	0	No data	No data	0	0.75	0.5
FAM13A	0.0013341867952636809	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.010973179846335333	No data	No data	0	0	0	0	0	0	No data	-0.10200041675349036	-0.22873645206106435	0	-1	No data	0	-1	-1
SYT1	0.005523165606121377	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04542594015486835	No data	No data	No data	0	0	0	0	1	0.8815150000000003	No data	-0.5578245467805794	-0.7722134853303799	0	-1	No data	-0.38388750000000016	0.75	0
SCML1	0.0019682814655167338	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01618836776529109	No data	No data	0	0	0	0	0	No data	No data	-0.7674515524067514	No data	0	No data	No data	0	-1	-1
ADNP	0.0031697632203457927	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.026070099037578353	No data	No data	No data	0	0	0	0	0	0.7141550000000002	No data	-0.9631173161075224	-0.43957067362037694	0	No data	No data	0	-1	-1
PHF8	0.03258215998900331	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.26797589558720253	No data	0	0	1	1	0	0.7363300000000003	No data	-0.8076682642217129	-0.7067042833675702	0	No data	No data	0	-1	-1
BCHE	0.26039885934579393	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.051555901649205434	0.009314879406826772	No data	1	0	1	1	1	1	0	No data	0.47957907897478647	-0.43428573990479	0	-1	No data	0	1	0
TAC1	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	1	0	0	0	0.7674399999999999	No data	-0.4512398416336737	-0.2024885471391505	0	No data	No data	No data	1	0
MYO6	0.0325874817245696	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	0.009421695635511951	0.26317324228607075	No data	0	0	0	0	0	0.8249049999999997	No data	-0.6032506772244217	-0.9217618890309961	0	No data	No data	0	-1	0
TTBK1	0.033820252502197064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	0.2743591689621246	No data	0	0	1	1	0	0.46631500000000015	1	-0.8452802667222338	-0.2902944010587294	0	No data	No data	0	0.75	0.5
MOG	0.0020474986328425666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.016839898890519928	No data	No data	1	0	0	0	0	0.2307699999999997	No data	-0.33090227130652217	0	0	No data	No data	0	1	0.5
C4orf33	0.015337563969415128	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12614564050441138	No data	No data	No data	0	0	0	0	0	0	No data	0.48822671389872885	No data	0	No data	No data	No data	-1	-1
PTPN1	0.02417668216062424	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19884403171880105	No data	No data	No data	0	0	1	1	0	0.12643500000000002	1	-0.6489893727859971	-0.3096614885205676	0	-1	No data	0	-1	-1
IRF9	0.030490338011487907	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2507714540147937	No data	No data	No data	0	0	0	0	0	0	No data	-0.5588664305063555	-0.015507592281687466	0	No data	No data	0	-1	-1
PON1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	1	1	1	0	0.11267500000000012	No data	0.44217545321942064	-0.5724339072302304	0	-1	No data	-0.14788749999999987	1	0.5
CSF3	0.007761176948378739	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06383273374922022	No data	No data	No data	0	1	0	0	1	0	No data	-0.26880600125026044	-0.08888451419193671	0	No data	No data	No data	0.5	0
VIM	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.5	0	0	0	0	1	0.8712449999999997	No data	-0.5950197957907897	-0.908290452676867	0	No data	No data	-0.028969999999999985	-1	-1
POLG	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	0	1	1	0	0.32606999999999997	No data	-0.42831839966659724	-0.9025159942646218	0	-1	No data	No data	-1	0
ZNF195	0.0020187059793617913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.016603090247217983	No data	No data	0	0	0	0	0	0	No data	0.2924567618253804	No data	0	No data	No data	0	-1	-1
FYN	0.03641165497074344	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.29947203788485444	No data	No data	1	1	0	1	1	0	0.972065	0	-0.7867264013336112	-0.7390029923443483	0	-1	No data	-0.37616499999999997	-1	-1
ENPP4	0.0021527236258787664	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.017705334507942153	No data	No data	1	0	0	0	0	0.11700000000000017	No data	-0.3071473223588248	0	0	No data	No data	0	-1	-1
CKMT1B	0.03397178024261779	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.27940499458230106	No data	0	0	No data	No data	No data	0.8441249999999997	No data	0.5053136070014586	-0.2299108817756393	No data	No data	No data	-1	0.5	0
PNO1	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	0	0	0.5634900000000002	No data	-0.293915399041467	No data	-1	No data	No data	No data	-1	-1
NDUFS7	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.2722999999999999	No data	-0.6437799541571161	-0.6302444295329601	0	No data	No data	No data	0.5	-1
TWNK	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.34941499999999975	No data	-0.42425505313607004	-0.4871350770606589	0	No data	No data	No data	-1	-1
SYNJ1	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	No data	0	0	0	1	0	0.6834499999999999	No data	-0.7148364242550531	-0.8431881315799696	0	No data	No data	0	0.5	-1
P2RY1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	0.75	1	0	1	1	0	0.7453099999999999	1	-0.3789331110648052	-0.15555833574473904	0	-1	No data	0	0.5	0
MAG	0.033457544927571505	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.013722151284252956	0.2717450665323946	0.5	1	0	0	1	0	0.7204450000000001	No data	-0.5947072306730569	-0.33240140097248794	0	No data	No data	0	1	0.5
CYP2E1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	1	0	0	No data	0.310377161908731	-0.8288553529599176	0	-1	No data	0	1	0
GTF2H1	0.015215179402342835	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1251390739054407	No data	No data	No data	0	0	0	0	0	0.8540149999999997	No data	-0.7695353198583038	No data	-1	No data	No data	No data	-1	-1
RAB8A	0.011087395640541052	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09118961964174316	No data	No data	No data	1	0	0	0	0	0.8550699999999999	No data	-0.8082933944571786	-0.5126284108909581	0	No data	No data	-0.5652174999999999	-1	-1
CEP192	0.0014288265453380738	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.011751555859248352	No data	No data	0	0	0	0	0	0	No data	-0.3742446342988123	No data	-1	No data	No data	No data	-1	-1
IGBP1	0.002771848910135263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	No data	0	0	0	0	0	0.01180000000000021	No data	-0.8361116899354032	No data	-1	No data	No data	-0.6312674999999999	-1	-1
CERS1	0.032219971731412306	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2649970346789056	No data	0	0	0	0	0	No data	No data	-0.2680766826422172	-0.8160725763685308	0	No data	No data	0	1	0
KCNIP3	0.03128123890051316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.257276313549238	No data	0	0	0	0	0	0.023440000000000082	No data	-0.25421962908939366	-0.30393999093973445	0	No data	No data	-0.04297000000000004	0.5	0
ATXN8OS	0.01964932894073665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1616082703650893	No data	No data	No data	0	0	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
ALCAM	0.0022049350538687583	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.018134753680281467	No data	0.5	0	1	0	0	0	0.6483699999999999	No data	-0.644092519274849	-0.08949666429990372	0	No data	No data	0	1	0
