symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
FREM1	0.3266481264665526	0.5373113646320531	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.2532819337361951	-0.849680119064666	0	No data	No data	0	0.5	0
VPS33B	0.31794284330516814	0.5229918348507278	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8622349999999998	No data	0.06292977703688263	-0.6285599032897629	0	No data	No data	0	-1	-1
ATRNL1	0.3169249383734074	0.5213174585306601	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8005800000000001	No data	-0.8033965409460304	No data	0	No data	No data	-0.006527499999999975	0.5	0
NBAS	0.3155216854195453	0.5190092139749063	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.26824000000000014	No data	-0.16534694728068344	-0.7453391595310612	0	No data	No data	No data	-1	-1
ZNF664	0.31473207681979254	0.5177103677857432	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	1	No data	0.6032506772244217	0	0	No data	No data	0	-1	-1
CAMTA1	0.313138294807143	0.5150887173957465	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7071150000000003	No data	-0.9202958949781205	-0.45806794162493086	0	No data	-1	0	-1	-1
ALCAM	0.3109281810278694	0.5114532480496359	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	1	0	0	0	0.6483699999999999	No data	-0.644092519274849	-0.08949666429990372	0	No data	No data	0	1	0
FAM114A2	0.3108173522515166	0.5112709431281082	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.16149197749531163	No data	0	No data	No data	0	-1	-1
PCDH20	0.31059786985305565	0.5109099112486193	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6267099999999999	No data	No data	-0.12511711754295884	0	No data	No data	0	0.5	0.5
KCNAB1	0.30908031376704465	0.5084136467198719	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	0	0.8329349999999998	No data	-0.48958116274223795	-0.6241372766161376	0	No data	No data	-0.21837750000000006	0.5	-1
SGCZ	0.30834459268761666	0.5072034414097965	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7596150000000002	No data	0.3334027922483851	No data	0	No data	No data	0	0.5	1
LMO1	0.3066762218115676	0.5044590980032713	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.935895	No data	-0.34194623879974995	-0.21801978091556873	0	No data	No data	-0.5833324999999998	0.5	0
LINC03051	0.3065002420786899	0.5041696247053744	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	No data	No data	No data	No data	No data	No data	No data	No data	No data
SLC32A1	0.30292244687139214	0.49828442326245714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9333350000000002	No data	-0.7314023754948948	-0.7993308120411643	0	No data	No data	0	1	0.5
PPP2R5C	0.3029160279552671	0.4982738646328397	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.1968899999999998	No data	-0.7289018545530319	-0.9334570854638796	0	No data	No data	-0.43005250000000006	-1	-1
SLCO4C1	0.30242661086320105	0.49746881067934884	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	0	0.06077500000000029	No data	-0.08981037716190876	No data	0	No data	No data	0	1	0.5
BTRC	0.301548563542032	0.49602448950888234	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9338850000000001	No data	-0.5521983746613878	-0.09524406736269891	0	No data	No data	-0.4462800000000001	-1	-1
EPHA7	0.30024595696686385	0.49388180060368836	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.8997999999999997	No data	-0.9599916649301938	0	0	-1	No data	-0.09068249999999996	0.75	0
SAMD5	0.2996295306534974	0.4928678261253625	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5086700000000001	No data	0.750260470931444	No data	0	No data	No data	No data	-1	0
POU6F2	0.29925357853321144	0.49224941343470274	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6944450000000003	No data	-0.42675557407793285	0	0	No data	No data	0	0.5	1
CA10	0.29687321296552377	0.4883338928243974	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	1	No data	-0.5476140862679725	No data	0	No data	No data	0	0.5	0.5
TRIM32	0.29214133047419827	0.4805503054326817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8085749999999997	No data	-0.07001458637216085	-0.23955253413669136	0	No data	No data	0	-1	0
OR5AU1	0.29066166460585025	0.47811636743486813	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.21221999999999994	No data	0.9158157949572827	No data	0	No data	No data	0	No data	No data
GPR139	0.2899373557619171	0.47692493438561523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.7025500000000001	No data	-0.05167743279849968	-0.12511711754295884	0	No data	No data	0	No data	No data
IRX4	0.2889611579076113	0.4753191630410132	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10404499999999998	No data	-0.2169201917066056	-0.8235344088331428	0	No data	No data	0	0.5	0.5
DPT	0.2889342907330563	0.47527496857897816	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.60199	No data	0.3772660971035633	0	0	No data	No data	No data	0.5	0
PARD3	0.2883273910971599	0.47427666476170033	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.5085000000000001	No data	-0.7468222546363825	-0.8372642697162732	0	No data	No data	0	-1	0
ASXL3	0.28455083801594355	0.4680645217084889	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10809500000000014	No data	-0.8879974994790581	-0.8590967997091866	0	No data	No data	0	-1	0.5
CCDC167	0.2838156519778696	0.4668551965008135	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.97197332777662	No data	0	No data	No data	No data	-1	-1
DUSP16	0.28085582977477047	0.46198651372519595	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5338349999999998	No data	-0.49604084184205044	-0.7457684474139528	0	No data	No data	0	-1	-1
NOL4	0.27937264359494174	0.4595467850823048	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7257049999999999	No data	-0.8617420295894977	-0.12511711754295884	0	No data	No data	0	0.75	0.5
APCS	0.2771124010280474	0.4558288576869924	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	1	0	0	1	0	No data	0.8501771202333819	-0.757869056622979	0	No data	No data	0	1	0.5
MLLT10	0.27390334172620096	0.45055019880928154	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6488750000000003	No data	-0.9084184205042717	-0.8930302478500968	0	No data	-1	0	0.5	-1
ALLC	0.2723206513671253	0.4479467933471901	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0.002555000000000263	No data	0.6016878516357576	No data	0	No data	No data	No data	1	1
LRMDA	0.2719282758806222	0.44730136546618027	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.40265500000000004	No data	0.3467389039383204	0	0	No data	No data	0	0.5	-1
PAX3	0.27164036965218596	0.44682778158201564	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.938015	No data	-0.5287559908314232	-0.979812823160571	0	No data	-1	-0.4059925	0.5	0.5
PAM	0.2702546155449393	0.44454832130020244	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	1	1	0	0.5323749999999997	No data	-0.4702021254428006	-0.7963879467785456	0	No data	No data	No data	0.5	-1
ARL4C	0.26907775803188344	0.44261248005366693	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7761200000000003	No data	-0.3428839341529485	No data	0	No data	No data	-0.17910499999999985	0.5	-1
PHACTR1	0.26627318895822477	0.43799917688712725	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8448300000000003	No data	0.00770993957074384	-0.22179856271377002	No data	No data	No data	0	0.5	0
KSR2	0.26451587343791666	0.4351085262946386	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	1	0.8263150000000004	No data	-0.9567618253802875	0	0	No data	No data	0	0.5	0.5
TUSC3	0.26342863377756787	0.43332009961084467	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9137949999999997	No data	0.020004167534903194	-0.335880274120563	0	No data	No data	-0.10919500000000007	-1	0
PCSK2	0.26182271961596904	0.430678492757058	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	1	1	0	0.8354250000000001	No data	-0.8385080225046885	-0.8616005336641247	0	No data	No data	0	0.5	0
UBLCP1	0.26060189777777537	0.4286703335340183	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.9056600000000004	No data	-0.37747447384871846	0	0	No data	No data	No data	-1	-1
COLEC11	0.26039153514143976	0.4283243029707337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.594095	No data	-0.11908730985622007	-0.19191867970797666	0	No data	No data	0	0.5	0
GCFC2	0.25815451611880486	0.4246445765422923	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.3122525526151281	No data	0	No data	No data	0	-1	-1
MSR1	0.25766167740304774	0.42383389427764423	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0	No data	0.7560950197957907	-0.6137027682015569	0	No data	No data	0	1	-1
CNTN4	0.2579591140668636	0.422499362611498	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	1	1	0	0	0	0.756335	No data	-0.47301521150239634	No data	0	No data	No data	-0.11306000000000012	0.5	0
SH3YL1	0.2563607686157364	0.42169399810455643	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.619885	No data	0.24775994998958106	-0.6368223729736302	0	No data	No data	No data	-1	-1
TLX3	0.255064936367282	0.41956245245241086	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9828200000000002	No data	-0.11210668889351949	-0.6590801518560985	0	No data	No data	-0.08075500000000009	1	1
UNC5B	0.251955038061268	0.4144469058832424	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.61905	No data	-0.3534069597832882	-0.43957067362037694	0	No data	No data	-0.06349250000000009	-1	0
NOS1	0.25121403729861896	0.40546001125902253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15536009272296983	No data	No data	0.75	1	0	1	1	0	0.6861899999999999	No data	-0.8993540320900187	-0.9753315501315987	0	No data	No data	0	0.75	0.5
YAE1	0.24649162804431443	0.40546001125902253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.21118983121483637	-0.20744991348439518	-1	No data	No data	No data	-1	-1
ZNF17	0.24226387879177297	0.39850568476470605	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.5377161908730985	No data	0	No data	No data	0	-1	-1
MDFIC2	0.23965395570412648	0.39421255946508293	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07407499999999985	No data	No data	No data	No data	No data	No data	0	No data	No data
CCDC92	0.23959455623492487	0.39411485184863226	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10876000000000019	No data	-0.3561158574703063	-0.885367703041717	0	No data	No data	0	0.5	-1
SQOR	0.2381098019188202	0.39167254374064064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.34444500000000033	No data	0.327672431756616	-0.022060910089015118	0	No data	No data	No data	0.5	-1
XKR6	0.23752917599668202	0.3907174581874506	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6879899999999999	No data	-0.9038341321108564	No data	0	No data	No data	0	-1	0.5
ARID5B	0.23749857037241906	0.39066711425951794	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.39814999999999967	No data	-0.9734319649927068	-0.8666773335478478	0	-1	No data	0	0.5	-1
PRSS12	0.23637327511203524	0.3888160890033461	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	1	1	0	0	No data	0.39018545530318827	-0.26856819167153795	0	No data	No data	0	0.5	0
RANBP17	0.23534338445219283	0.3871219970706976	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6875	No data	0.46624296728485093	0	0	No data	No data	-0.1704975000000001	-1	0.5
RELN	0.23146217305828856	0.3807376990401448	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.76156	No data	-0.9145655344863514	-0.9283389807342968	0	No data	No data	No data	1	0.5
GPR75	0.23083116011849628	0.37969973066895624	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.39814999999999967	No data	0.38174619712440094	0	0	No data	No data	0	0.5	0
MACIR	0.23016009551509087	0.3785958803523712	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7330100000000002	No data	-0.02635965826213793	-0.17077894484562928	0	No data	No data	No data	0.5	-1
BDNF	0.23111044035806755	0.3738602869145157	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12597677083840814	No data	No data	No data	0	1	0	1	0	0.8785400000000003	No data	-0.47197332777662016	-0.8849788835810198	0	-1	No data	0	0.5	0.5
H2AL1Q	0.22414993727429613	0.3687096264162211	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	No data	No data	No data	No data	0	1	1
PCDH7	0.2225004761828452	0.36599638816948127	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8924300000000003	No data	-0.6007501562825588	0	0	No data	No data	0	-1	0
R3HCC1L	0.22165574702488902	0.36460687284754845	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.11002292144196701	0	0	No data	No data	0	-1	-1
LDB1	0.22139173009159704	0.3641725850399078	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9878349999999998	No data	-0.7701604500937695	No data	0	No data	No data	-0.25182499999999985	-1	-1
DCAF13	0.22029431112063347	0.3623674141630991	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6516849999999998	No data	-0.07324442592206715	No data	No data	No data	No data	No data	-1	-1
RNF228	0.21988172896549393	0.3616887478465373	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0.5	1
MPPED2	0.21637942500631868	0.35592772377449694	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9829949999999996	No data	-0.8876849343613252	0	0	No data	No data	-0.4812925	0.5	0
HS3ST1	0.21526220642550675	0.3540899840429335	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4136800000000001	No data	0.24807251510731398	No data	0	No data	No data	0	0.5	0
TBC1D5	0.21526220642550675	0.3540899840429335	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4859250000000003	No data	0.07043133986247141	0	0	No data	No data	0	-1	-1
RALA	0.21254424314996062	0.34961914083804213	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9757300000000001	No data	-0.7989164409251928	-0.5294145467853534	0	No data	No data	-0.538835	-1	-1
TTC29	0.2102534835972924	0.3458510153183811	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.12065013544488434	-0.46041128554734106	0	No data	No data	0	0.75	0.5
KDM4B	0.20164017216866273	0.3316827720537385	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.010034999999999883	No data	-0.9211294019587414	-0.8086088026504124	0	No data	No data	0	-1	-1
DDX1	0.20149927819058425	0.3314510121583161	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.8783799999999999	No data	-0.7808918524692644	No data	0	No data	No data	0	-1	-1
WDSUB1	0.19941690105264312	0.3280256598877581	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10714499999999987	No data	0.5062513023546573	-0.14234600145577203	0	No data	No data	No data	-1	-1
GSTM1	0.19756810007566078	0.32498452266581485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	1	0.19724999999999965	No data	0.12992290060429257	-0.28835299683667714	0	-1	No data	-0.6903675	0.5	0
TENM1	0.19549195952535944	0.32156942910836084	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.848095	No data	-0.8944571785788706	-0.11063639916225082	0	No data	No data	-0.10230500000000013	0.5	0
KLF6	0.19505365987902024	0.32084845947158447	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7526499999999998	No data	-0.8212127526568035	-0.767065491280931	0	No data	No data	0	0.5	-1
PIK3R4	0.19246820803398998	0.31659558750788774	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.793815	No data	-0.6385705355282351	-0.2546822409308924	0	No data	No data	No data	-1	-1
TACSTD2	0.1922012062194813	0.31615638979729693	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0	No data	0.635861637841217	0	0	No data	No data	0	0.5	0
UNC13C	0.18987053627726566	0.31232261471735007	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5505850000000002	No data	-0.44926026255469886	0	0	No data	No data	0	0.75	0.5
SLC10A7	0.18968244565895503	0.31201321993253317	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.735295	No data	0.11335694936445084	-0.213923536572099	0	No data	No data	No data	-1	-1
RFC5	0.1885012278166804	0.310070206275526	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7058799999999998	No data	-0.1966034590539696	-0.5294145467853534	-1	No data	No data	0	-1	-1
ASB3	0.18778497622311924	0.30889202679132305	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.19883999999999985	No data	-0.01458637216086689	No data	0	No data	No data	0	-1	-1
CARD18	0.18690228605164938	0.3074400684846577	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.873202750573036	No data	0	No data	No data	0	1	0.5
ZBTB43	0.18448457173513774	0.3034631120185433	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6466799999999999	No data	-0.8562200458428839	-0.27915152122136716	0	No data	No data	0	0.5	-1
MAPKAP1	0.18112461397420265	0.29793623663381963	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.8563200000000002	No data	-0.9390498020420921	-0.2968774632995319	0	No data	No data	No data	-1	-1
MINAR1	0.1808214464427251	0.2974375490649901	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.49781499999999995	No data	-0.2673473640341738	No data	0	No data	No data	0	0.5	0.5
LHCGR	0.18077501358895579	0.29736117054633016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.1130200000000002	1	-0.029068555949156027	-0.8288106907448872	0	No data	No data	0	0.5	0.5
