symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
HDAC4	0.0628164612900513	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024908275735476142	No data	0.5104144759330669	1	0	0	1	1	0	0.6602400000000003	No data	-0.9979162325484476	-0.7251321466631494	0	No data	No data	-0.008264999999999922	0.5	0
HNMT	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	1	1	0.195205	No data	-0.1419045634507189	-0.2024885471391505	0	-1	No data	No data	0.5	-1
CEBPB	0.05238671246870754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4308608206272763	No data	0	0	0	0	0	0	No data	0.14398833090227137	-0.9292340273619609	0	-1	No data	0	-1	-1
RBBP6	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.4280149999999999	No data	-0.9896853511148156	No data	-1	No data	No data	0	0.5	-1
CHRM2	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	0	1	1	0	0.8175950000000001	0	-0.23577828714315485	-0.7591029949880784	0	-1	No data	0	0.5	0.5
EXOSC10	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	1	0.36158	No data	-0.21223171494061266	No data	-1	No data	No data	0	-1	-1
MYBPC2	0.05491299609761896	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.45163854433231343	No data	No data	No data	0	0	0	0.6012250000000001	No data	0.06699312356740994	-0.13359601928438852	0	No data	No data	0	0.75	0.5
AFF2	0.0029566388374776143	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	0.31731499999999996	No data	-0.7915190664721817	-0.7863937682932043	0	No data	No data	0	0.5	0
THUMPD3-AS1	0.05252053117442461	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43196142867545223	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.9838665417732595	No data	No data	No data	No data	No data	No data
ZNF148	0.009091984550328001	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0747781210135076	No data	No data	0	0	0	0	0	0.8803550000000001	No data	-0.9772869347780788	-0.9024184387413677	0	No data	No data	0	-1	-1
APOA1	0.004968795824094324	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04086645917278119	No data	No data	No data	0	1	0	0	0	0	No data	0.4859345697020212	-0.7761562335129907	0	No data	No data	0	1	0
NELL1	0.0024100994348712486	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.019822152820187847	No data	No data	0	1	0	0	0	0.6666649999999997	No data	-0.19670764742654723	-0.7752058841208461	0	No data	No data	0	0.5	0.5
VAPB	0.045345600270539486	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.045594809820871586	No data	0.3615516436095713	No data	0	0	0	0	0	0.5061750000000004	No data	-0.42404667639091476	-0.2673075787482629	0	No data	No data	-0.053497499999999934	-1	-1
