symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PAX6	0.28915995383145776	0.47564616724054953	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9885300000000001	No data	-0.923734111273182	-0.9738478493171634	0	-1	No data	0	0.75	0.5
KCNB1	0.28737980400147733	0.47271795594252985	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.66783	No data	-0.9616586788914357	-0.30530190699284115	0	No data	No data	-0.12296000000000014	1	0
CNNM4	0.2849002373197425	0.4686392570322652	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.4258049999999997	No data	0.03813294436340908	-0.7932144123990503	0	No data	No data	-0.09354750000000003	0.5	-1
GRIN2A	0.3712124300881243	0.4644945807817507	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4944926149882993	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7643450000000002	1	-0.9013336111689936	-0.32209325976066877	0	-1	-1	0	1	0.5
AS3MT	0.2812233009545102	0.4625909759126413	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0	No data	0.4563450718899771	-0.30744733073070546	0	No data	No data	0	0.5	0
CACNA1I	0.2794400246173905	0.4596576217477829	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5793950000000002	No data	-0.8853927901646176	-0.8050731512397769	0	No data	No data	0	0.5	0.5
NMB	0.27848534549200854	0.4574793162806651	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	1	0	0	0	0	No data	0.6107522400500105	0	0	No data	No data	0	0.5	-1
MRPS33	0.27647955134312135	0.4547878680095286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10377500000000026	No data	0.6946238799749949	No data	0	No data	No data	No data	-1	-1
RORA	0.27544386548825417	0.4530842434211115	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.8661549999999998	1	-0.6238799749947905	-0.9563761055117226	0	-1	No data	0	0.5	-1
PPP1R16B	0.27538726986262174	0.4529911479144275	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8236350000000001	No data	-0.9239424880183371	No data	0	No data	No data	0	0.5	0
CSMD1	0.274380343319191	0.4513348302095396	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6745249999999998	No data	-0.876224213377787	-0.2684702641656919	0	No data	No data	-0.13369749999999989	0.75	0.5
BAG5	0.2715635178740711	0.44670136624261064	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5637599999999999	No data	0.30350072931860805	-0.9008093468109548	0	No data	No data	0	1	-1
SNX19	0.2647975203578937	0.43557181409167667	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.09273999999999986	No data	-0.06751406543029803	No data	0	No data	No data	0	-1	-1
NAA11	0.2605780528286487	0.4286311104033259	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.375390706397166	No data	0	No data	No data	-0.5742349999999998	0.75	0.5
