symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
STAMBPL1	0.003265776752866986	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.026859773889538495	No data	No data	1	0	0	0	0	0.5527500000000003	No data	0.4192540112523442	No data	0	No data	No data	0	0.5	0
IDH1	0.4163120485775373	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6612513946521403	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.47100626785521854	No data	No data	1	0	0	1	1	1	0.7826099999999997	1	0.47687018128776826	-0.30744733073070546	0	No data	-1	-0.22101499999999988	0.5	-1
GABRE	0.0018478992734235094	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	1	1	0	1	0	0	0	No data	0.14232131694102934	-0.022060910089015118	0	No data	No data	0	0.5	0
WNT2B	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	0	0	0	0.744245	No data	-0.3640341737862055	-0.16085169687004186	0	No data	No data	-0.06649499999999993	-1	0
DSC3	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	1	0	0	0	0	0	No data	0.3452802667222339	-0.7133205330666659	0	No data	No data	-0.17410749999999986	0.75	0
NOD1	0.18349379768769247	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6024508662908615	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	0	0.07659999999999982	0	0.30996040841842043	0	0	No data	No data	0	-1	0
BRD7	0.1375081359007835	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4447817493048808	No data	No data	No data	0.07599134970145263	No data	No data	No data	0	0	1	1	0	0.40859999999999985	1	-0.8145446968118358	-0.32383539438468417	0	No data	No data	0	-1	-1
TFG	0.20825824811482943	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34196107365653683	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.6875	No data	-0.48416336736820176	No data	0	No data	No data	No data	-1	-1
TMEM102	0.035530996585104245	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2922289570185862	No data	No data	No data	0	0	0	0	0	0	No data	0.25880391748280895	No data	0	No data	No data	0	-1	0
RPL6	0.050303924665417735	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08274613634158175	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.4444450000000003	No data	-0.8859137320275057	No data	-1	No data	No data	No data	-1	-1
