symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PGR	0.4012014819623059	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.656466419056521	No data	No data	No data	No data	No data	No data	0.06959108597033886	No data	No data	1	0	0	1	1	1	0.008574999999999732	0	-0.5358408001667014	-0.8141382146234721	0	-1	No data	0	0.75	0
HRH2	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	1	0	1	1	0	0.13507000000000033	1	-0.1242967284851011	-0.25816023832992224	0	-1	No data	0	0.5	0
CSH2	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	1	0	0	0	0	No data	0.28912273390289633	-0.9000861059140658	0	No data	No data	-0.9884799999999998	1	0.5
PSKH1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	1	1	0	0.8820749999999997	No data	-0.32246301312773495	-0.7543521712196252	0	No data	No data	0	-1	-1
IL9R	0.005913277674955229	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04863446380892969	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	No data	No data	No data	No data	No data
PROK2	0.007761176948378739	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06383273374922022	No data	No data	No data	0	1	0	0	0	0.30232499999999973	No data	0.7146280475098978	-0.05377051238253633	0	No data	No data	0	0.5	0
HPGDS	0.019377602485629926	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15937342343699934	No data	No data	No data	0	0	1	1	1	0.020100000000000052	No data	0.7010835590748072	-0.023273209169896725	0	No data	No data	0	0.5	0
REG1A	0.008828852084134543	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07261395638138808	No data	No data	No data	0	1	0	0	0	0	No data	0.6433632006668055	-0.7788952529513349	0	No data	No data	-0.668675	1	0
KIF9	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.3860750000000003	No data	0.28485101062721396	-0.6445345214707406	0	No data	No data	0	0.5	-1
MPG	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	0	1	1	0	0	No data	0.7182746405501146	-0.25968950302935195	0	No data	No data	No data	-1	-1
PRAC1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	No data	No data	0.9574911439883309	No data	-1	No data	No data	No data	0.75	0.5
CHD3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.8200000000000003	No data	-0.943738278808085	0	0	No data	No data	-0.19499999999999992	-1	-1
FNDC4	0.010533025858514003	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.086630138659656	No data	No data	No data	0	0	0	0	0	0.7222200000000001	No data	-0.6036674307147323	-0.19817485481354008	0	No data	No data	0	0.5	0
SESN1	0.031075506114738673	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25558423949588566	No data	No data	No data	0	0	0	0	0	0.75499	No data	-0.3088143363200667	-0.20124132692595914	0	No data	No data	0	-1	-1
